KT Rolster,SK Telecom T1,20170302,3,2.21,N/a,1.68,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/kt-rolster-league-of-legends-sk-telecom-t1-league-of-legends-4KR8FpJQ/
Samsung Galaxy,bbq Olivers,20170301,3,1.32,N/a,3.43,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/samsung-galaxy-league-of-legends-bbq-olivers-league-of-legends-AcS4GQ3K/
Jin Air Green Wings,ROX Tigers,20170301,3,2.09,N/a,1.76,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/jin-air-green-wings-league-of-legends-rox-tigers-league-of-legends-W6T0H6lE/
Kongdoo Monster,Afreeca Freecs,20170228,3,3.85,N/a,1.27,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/kongdoo-monster-league-of-legends-afreeca-freecs-league-of-legends-fkpIhNBD/
MVP,Longzhu,20170228,3,2.47,N/a,1.56,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/mvp-league-of-legends-longzhu-league-of-legends-GboEg3d7/
ROX Tigers,bbq Olivers,20170219,3,2.87,N/a,1.43,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/rox-tigers-league-of-legends-bbq-olivers-league-of-legends-MynAfqs1/
Jin Air Green Wings,Samsung Galaxy,20170219,3,4.67,N/a,1.20,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/jin-air-green-wings-league-of-legends-samsung-galaxy-league-of-legends-8Ys6ePRf/
Kongdoo Monster,KT Rolster,20170218,3,9.97,N/a,1.06,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/kongdoo-monster-league-of-legends-kt-rolster-league-of-legends-Q9h1d5Cl/
Longzhu,Afreeca Freecs,20170218,3,1.73,N/a,2.13,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/longzhu-league-of-legends-afreeca-freecs-league-of-legends-nJgccocr/
ROX Tigers,MVP,20170216,3,2.37,N/a,1.60,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/rox-tigers-league-of-legends-mvp-league-of-legends-Gz7V1RlR/
SK Telecom T1,Samsung Galaxy,20170216,3,1.30,N/a,3.57,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/sk-telecom-t1-league-of-legends-samsung-galaxy-league-of-legends-xp8R27ZK/
bbq Olivers,Afreeca Freecs,20170215,3,3.00,N/a,1.40,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/bbq-olivers-league-of-legends-afreeca-freecs-league-of-legends-fLIM3mKE/
Kongdoo Monster,Jin Air Green Wings,20170215,3,3.64,N/a,1.29,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/kongdoo-monster-league-of-legends-jin-air-green-wings-league-of-legends-tIEI4T48/
Longzhu,SK Telecom T1,20170214,3,5.40,N/a,1.16,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/longzhu-league-of-legends-sk-telecom-t1-league-of-legends-SEQztpS7/
MVP,KT Rolster,20170214,3,8.75,N/a,1.07,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/mvp-league-of-legends-kt-rolster-league-of-legends-lORWtQC1/
Jin Air Green Wings,MVP,20170212,3,1.67,N/a,2.23,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/jin-air-green-wings-league-of-legends-mvp-league-of-legends-WnXRs6ce/
SK Telecom T1,bbq Olivers,20170212,3,1.09,N/a,7.74,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/sk-telecom-t1-league-of-legends-bbq-olivers-league-of-legends-hdYNrnrk/
ROX Tigers,Longzhu,20170211,3,3.80,N/a,1.27,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/rox-tigers-league-of-legends-longzhu-league-of-legends-bZYJqSSr/
KT Rolster,Samsung Galaxy,20170211,3,1.36,N/a,3.18,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/kt-rolster-league-of-legends-samsung-galaxy-league-of-legends-lQ6j1fbG/
Afreeca Freecs,SK Telecom T1,20170209,3,8.56,N/a,1.07,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/afreeca-freecs-league-of-legends-sk-telecom-t1-league-of-legends-61Ho2zqA/
MVP,Kongdoo Monster,20170209,3,1.38,N/a,3.10,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/mvp-league-of-legends-kongdoo-monster-league-of-legends-SAIs3GT3/
KT Rolster,Jin Air Green Wings,20170208,3,1.07,N/a,9.08,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/kt-rolster-league-of-legends-jin-air-green-wings-league-of-legends-byEw4dEc/
bbq Olivers,Longzhu,20170208,3,2.35,N/a,1.61,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/bbq-olivers-league-of-legends-longzhu-league-of-legends-KpFZ4xai/
Samsung Galaxy,Kongdoo Monster,20170207,3,1.14,N/a,6.00,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/samsung-galaxy-league-of-legends-kongdoo-monster-league-of-legends-IuyitgMj/
Afreeca Freecs,ROX Tigers,20170207,3,1.47,N/a,2.71,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/afreeca-freecs-league-of-legends-rox-tigers-league-of-legends-4xXnsZ6p/
SK Telecom T1,MVP,20170205,3,1.05,N/a,10.09,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/sk-telecom-t1-league-of-legends-mvp-league-of-legends-ncpLoFbT/
Samsung Galaxy,ROX Tigers,20170205,3,1.22,N/a,4.45,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/samsung-galaxy-league-of-legends-rox-tigers-league-of-legends-86oHneqN/
Afreeca Freecs,Jin Air Green Wings,20170204,3,1.15,N/a,5.66,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/afreeca-freecs-league-of-legends-jin-air-green-wings-league-of-legends-tpFKmyUG/
bbq Olivers,Kongdoo Monster,20170204,3,1.43,N/a,2.88,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/bbq-olivers-league-of-legends-kongdoo-monster-league-of-legends-2gGGlHEA/
KT Rolster,Afreeca Freecs,20170202,3,1.14,N/a,5.95,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/kt-rolster-league-of-legends-afreeca-freecs-league-of-legends-8WGCkca4/
Kongdoo Monster,Longzhu,20170202,3,3.71,N/a,1.29,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/kongdoo-monster-league-of-legends-longzhu-league-of-legends-fTC8jwpb/
bbq Olivers,Jin Air Green Wings,20170125,3,1.99,N/a,1.83,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/bbq-olivers-league-of-legends-jin-air-green-wings-league-of-legends-C4N3iJUi/
Longzhu,KT Rolster,20170125,3,4.85,N/a,1.19,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/longzhu-league-of-legends-kt-rolster-league-of-legends-YDOahaFo/
Samsung Galaxy,MVP,20170124,3,1.52,N/a,2.56,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/samsung-galaxy-league-of-legends-mvp-league-of-legends-pbVHTFxo/
SK Telecom T1,ROX Tigers,20170124,3,1.11,N/a,6.80,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/sk-telecom-t1-league-of-legends-rox-tigers-league-of-legends-rkqjYeUT/
Kongdoo Monster,SK Telecom T1,20170122,3,6.67,N/a,1.11,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/kongdoo-monster-league-of-legends-sk-telecom-t1-league-of-legends-0QgoZyFN/
MVP,Afreeca Freecs,20170122,3,2.80,N/a,1.45,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/mvp-league-of-legends-afreeca-freecs-league-of-legends-ljjszIaH/
Longzhu,Jin Air Green Wings,20170121,3,1.27,N/a,3.82,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/longzhu-league-of-legends-jin-air-green-wings-league-of-legends-fTjwybpB/
bbq Olivers,KT Rolster,20170121,3,6.17,N/a,1.13,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/bbq-olivers-league-of-legends-kt-rolster-league-of-legends-GxhZyvV4/
ROX Tigers,Kongdoo Monster,20170119,3,2.42,N/a,1.58,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/rox-tigers-league-of-legends-kongdoo-monster-league-of-legends-b1cUxKFb/
Afreeca Freecs,Samsung Galaxy,20170119,3,2.92,N/a,1.42,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/afreeca-freecs-league-of-legends-samsung-galaxy-league-of-legends-KAbQw00h/
MVP,bbq Olivers,20170118,3,1.36,N/a,3.22,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/mvp-league-of-legends-bbq-olivers-league-of-legends-QmaMvton/
Jin Air Green Wings,SK Telecom T1,20170118,3,6.05,N/a,1.13,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/jin-air-green-wings-league-of-legends-sk-telecom-t1-league-of-legends-CpeIuMVu/
Longzhu,Samsung Galaxy,20170117,3,2.43,N/a,1.57,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/longzhu-league-of-legends-samsung-galaxy-league-of-legends-nNTBKx0U/
ROX Tigers,KT Rolster,20170117,3,4.96,N/a,1.18,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2017/rox-tigers-league-of-legends-kt-rolster-league-of-legends-8WU7LIpO/
ROX Tigers,KT Rolster,20160820,5,1.38,N/a,3.11,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/rox-tigers-league-of-legends-kt-rolster-league-of-legends-tYzNR8RD/
SK Telecom T1,KT Rolster,20160812,5,1.43,N/a,2.85,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/sk-telecom-t1-league-of-legends-kt-rolster-league-of-legends-6yI9ztM2/
KT Rolster,Samsung Galaxy,20160810,5,1.25,N/a,4.01,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/kt-rolster-league-of-legends-samsung-galaxy-league-of-legends-t0D4EsKs/
KT Rolster,Samsung Galaxy,20160806,3,1.49,N/a,2.65,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/kt-rolster-league-of-legends-samsung-galaxy-league-of-legends-MifdFt6m/
Jin Air Green Wings,bbq Olivers,20160806,3,1.74,N/a,2.12,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/jin-air-green-wings-league-of-legends-bbq-olivers-league-of-legends-r1ehGMjs/
SK Telecom T1,Longzhu,20160805,3,1.07,N/a,9.16,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/sk-telecom-t1-league-of-legends-longzhu-league-of-legends-QL8QK2rQ/
Afreeca Freecs,ROX Tigers,20160805,3,4.91,N/a,1.19,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/afreeca-freecs-league-of-legends-rox-tigers-league-of-legends-CI4MLrTJ/
KT Rolster,CJ Entus,20160804,3,1.12,N/a,6.54,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/kt-rolster-league-of-legends-cj-entus-league-of-legends-ADQwcajJ/
MVP,ROX Tigers,20160803,3,7.22,N/a,1.10,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/mvp-league-of-legends-rox-tigers-league-of-legends-WMRZcuyD/
SK Telecom T1,Jin Air Green Wings,20160803,3,1.12,N/a,5.19,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/sk-telecom-t1-league-of-legends-jin-air-green-wings-league-of-legends-OdSVbLL6/
bbq Olivers,CJ Entus,20160802,3,1.65,N/a,2.27,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/bbq-olivers-league-of-legends-cj-entus-league-of-legends-p6TRa160/
Samsung Galaxy,Afreeca Freecs,20160801,3,1.50,N/a,2.62,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/samsung-galaxy-league-of-legends-afreeca-freecs-league-of-legends-2svN0sif/
CJ Entus,ROX Tigers,20160730,3,9.97,N/a,1.06,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/cj-entus-league-of-legends-rox-tigers-league-of-legends-lvzJ1Nyl/
MVP,Samsung Galaxy,20160730,3,4.36,N/a,1.22,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/mvp-league-of-legends-samsung-galaxy-league-of-legends-fHzF23Ms/
KT Rolster,bbq Olivers,20160729,3,1.13,N/a,6.30,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/kt-rolster-league-of-legends-bbq-olivers-league-of-legends-h8lm7qEQ/
Longzhu,Afreeca Freecs,20160729,3,2.87,N/a,1.43,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/longzhu-league-of-legends-afreeca-freecs-league-of-legends-zXgr8PbK/
MVP,Jin Air Green Wings,20160728,3,2.10,N/a,1.75,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/mvp-league-of-legends-jin-air-green-wings-league-of-legends-dtev95qE/
bbq Olivers,SK Telecom T1,20160727,3,6.26,N/a,1.13,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/bbq-olivers-league-of-legends-sk-telecom-t1-league-of-legends-rw7dpM6D/
KT Rolster,Longzhu,20160727,3,1.27,N/a,3.84,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/kt-rolster-league-of-legends-longzhu-league-of-legends-W23ho2i7/
Afreeca Freecs,Jin Air Green Wings,20160726,3,1.47,N/a,2.74,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/afreeca-freecs-league-of-legends-jin-air-green-wings-league-of-legends-lvEmnrx1/
CJ Entus,SK Telecom T1,20160725,3,6.73,N/a,1.11,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/cj-entus-league-of-legends-sk-telecom-t1-league-of-legends-AmFqmOMf/
bbq Olivers,MVP,20160723,3,2.39,N/a,1.59,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/bbq-olivers-league-of-legends-mvp-league-of-legends-tEAul47l/
Afreeca Freecs,SK Telecom T1,20160723,3,6.25,N/a,1.13,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/afreeca-freecs-league-of-legends-sk-telecom-t1-league-of-legends-2NBykphr/
Samsung Galaxy,CJ Entus,20160722,3,1.14,N/a,5.79,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/samsung-galaxy-league-of-legends-cj-entus-league-of-legends-dtZ8gQqR/
Longzhu,Jin Air Green Wings,20160722,3,2.66,N/a,1.49,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/longzhu-league-of-legends-jin-air-green-wings-league-of-legends-rwV4f6UK/
ROX Tigers,bbq Olivers,20160721,3,1.09,N/a,7.64,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/rox-tigers-league-of-legends-bbq-olivers-league-of-legends-lGV0enFE/
Afreeca Freecs,CJ Entus,20160720,3,1.25,N/a,4.04,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/afreeca-freecs-league-of-legends-cj-entus-league-of-legends-APWddSa8/
Samsung Galaxy,SK Telecom T1,20160720,3,4.67,N/a,1.20,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/samsung-galaxy-league-of-legends-sk-telecom-t1-league-of-legends-OMBMXrN7/
KT Rolster,MVP,20160719,3,1.24,N/a,4.15,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/kt-rolster-league-of-legends-mvp-league-of-legends-pWCIYO71/
Longzhu,ROX Tigers,20160718,3,6.87,N/a,1.11,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/longzhu-league-of-legends-rox-tigers-league-of-legends-j9DEZ4he/
Longzhu,bbq Olivers,20160716,3,2.27,N/a,1.65,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/longzhu-league-of-legends-bbq-olivers-league-of-legends-x69Azowk/
Samsung Galaxy,ROX Tigers,20160716,3,2.70,N/a,1.48,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/samsung-galaxy-league-of-legends-rox-tigers-league-of-legends-fsK5yRNr/
MVP,Afreeca Freecs,20160715,3,1.87,N/a,1.95,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/mvp-league-of-legends-afreeca-freecs-league-of-legends-IHdxgggG/
Jin Air Green Wings,KT Rolster,20160715,3,3.71,N/a,1.29,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/jin-air-green-wings-league-of-legends-kt-rolster-league-of-legends-lrhYgZwA/
CJ Entus,Longzhu,20160714,3,1.56,N/a,2.45,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/cj-entus-league-of-legends-longzhu-league-of-legends-AigUfFO3/
bbq Olivers,Afreeca Freecs,20160713,3,3.01,N/a,1.40,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/bbq-olivers-league-of-legends-afreeca-freecs-league-of-legends-SS3Pee9c/
ROX Tigers,KT Rolster,20160713,3,1.51,N/a,2.59,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/rox-tigers-league-of-legends-kt-rolster-league-of-legends-Gh0Ldyfi/
Jin Air Green Wings,Samsung Galaxy,20160712,3,2.47,N/a,1.56,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/jin-air-green-wings-league-of-legends-samsung-galaxy-league-of-legends-2kCwYiHj/
MVP,SK Telecom T1,20160711,3,4.96,N/a,1.18,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/mvp-league-of-legends-sk-telecom-t1-league-of-legends-ObDZYX1p/
ROX Tigers,Jin Air Green Wings,20160709,3,1.27,N/a,3.86,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/rox-tigers-league-of-legends-jin-air-green-wings-league-of-legends-r5V6wEgT/
SK Telecom T1,KT Rolster,20160709,3,1.41,N/a,2.96,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/sk-telecom-t1-league-of-legends-kt-rolster-league-of-legends-4EW2vfvN/
CJ Entus,MVP,20160708,3,2.56,N/a,1.52,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/cj-entus-league-of-legends-mvp-league-of-legends-AiXbuzPG/
Longzhu,Samsung Galaxy,20160708,3,3.17,N/a,1.37,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/longzhu-league-of-legends-samsung-galaxy-league-of-legends-dlTftG9A/
SK Telecom T1,ROX Tigers,20160707,3,1.74,N/a,2.12,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/sk-telecom-t1-league-of-legends-rox-tigers-league-of-legends-EPwjsdf4/
Jin Air Green Wings,CJ Entus,20160706,3,1.21,N/a,4.52,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/jin-air-green-wings-league-of-legends-cj-entus-league-of-legends-zZvnrxub/
Samsung Galaxy,bbq Olivers,20160706,3,1.44,N/a,2.82,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/samsung-galaxy-league-of-legends-bbq-olivers-league-of-legends-S8urqIPi/
Longzhu,MVP,20160705,3,2.50,N/a,1.54,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/longzhu-league-of-legends-mvp-league-of-legends-lItvpbAo/
Afreeca Freecs,KT Rolster,20160704,3,3.98,N/a,1.26,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/afreeca-freecs-league-of-legends-kt-rolster-league-of-legends-nD2eLEXp/
SK Telecom T1,bbq Olivers,20160629,3,1.10,N/a,7.22,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/sk-telecom-t1-league-of-legends-bbq-olivers-league-of-legends-AiBTPfPT/
Afreeca Freecs,MVP,20160629,3,2.12,N/a,1.74,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/afreeca-freecs-league-of-legends-mvp-league-of-legends-GUBPQzAN/
KT Rolster,Jin Air Green Wings,20160628,3,1.54,N/a,2.50,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/kt-rolster-league-of-legends-jin-air-green-wings-league-of-legends-xvDLRGfH/
MVP,Longzhu,20160627,3,1.68,N/a,2.20,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/mvp-league-of-legends-longzhu-league-of-legends-K2IGSduB/
ROX Tigers,Afreeca Freecs,20160625,3,1.21,N/a,4.54,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/rox-tigers-league-of-legends-afreeca-freecs-league-of-legends-tCJCTxQ4/
CJ Entus,KT Rolster,20160625,3,5.58,N/a,1.15,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/cj-entus-league-of-legends-kt-rolster-league-of-legends-nkK8UIAb/
Longzhu,SK Telecom T1,20160624,3,6.87,N/a,1.11,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/longzhu-league-of-legends-sk-telecom-t1-league-of-legends-l415Vbeh/
bbq Olivers,Samsung Galaxy,20160624,3,3.43,N/a,1.32,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/bbq-olivers-league-of-legends-samsung-galaxy-league-of-legends-6uC0Wvtn/
Jin Air Green Wings,ROX Tigers,20160623,3,2.41,N/a,1.58,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/jin-air-green-wings-league-of-legends-rox-tigers-league-of-legends-SlDdXKQu/
MVP,CJ Entus,20160622,3,1.88,N/a,1.94,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/mvp-league-of-legends-cj-entus-league-of-legends-GGWjCyeU/
SK Telecom T1,Afreeca Freecs,20160622,3,1.05,N/a,10.88,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/sk-telecom-t1-league-of-legends-afreeca-freecs-league-of-legends-xQXnDHuO/
Samsung Galaxy,KT Rolster,20160621,3,2.18,N/a,1.70,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/samsung-galaxy-league-of-legends-kt-rolster-league-of-legends-f1rrEcQH/
Jin Air Green Wings,MVP,20160620,3,1.07,N/a,9.08,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/jin-air-green-wings-league-of-legends-mvp-league-of-legends-tbvvFwBB/
CJ Entus,Samsung Galaxy,20160618,3,4.58,N/a,1.21,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/cj-entus-league-of-legends-samsung-galaxy-league-of-legends-nyuzGJe5/
bbq Olivers,KT Rolster,20160618,3,4.79,N/a,1.19,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/bbq-olivers-league-of-legends-kt-rolster-league-of-legends-8ptWGata/
ROX Tigers,Longzhu,20160617,3,1.26,N/a,3.90,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/rox-tigers-league-of-legends-longzhu-league-of-legends-SYOYHuRh/
Jin Air Green Wings,SK Telecom T1,20160617,3,6.33,N/a,1.12,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/jin-air-green-wings-league-of-legends-sk-telecom-t1-league-of-legends-lrQUILBn/
Afreeca Freecs,bbq Olivers,20160616,3,1.47,N/a,2.74,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/afreeca-freecs-league-of-legends-bbq-olivers-league-of-legends-fLQQJ1dt/
Samsung Galaxy,Longzhu,20160615,3,1.18,N/a,4.98,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/samsung-galaxy-league-of-legends-longzhu-league-of-legends-IaZbOslP/
ROX Tigers,CJ Entus,20160615,3,1.06,N/a,9.69,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/rox-tigers-league-of-legends-cj-entus-league-of-legends-GfeGabBO/
Jin Air Green Wings,Afreeca Freecs,20160614,3,1.49,N/a,2.66,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/jin-air-green-wings-league-of-legends-afreeca-freecs-league-of-legends-x4dC0vdI/
SK Telecom T1,MVP,20160613,3,1.03,N/a,13.26,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/sk-telecom-t1-league-of-legends-mvp-league-of-legends-8Ui81KtC/
SK Telecom T1,Samsung Galaxy,20160611,3,1.23,N/a,4.30,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/sk-telecom-t1-league-of-legends-samsung-galaxy-league-of-legends-Uwg420R5/
MVP,bbq Olivers,20160611,3,2.12,N/a,1.67,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/mvp-league-of-legends-bbq-olivers-league-of-legends-nF3a3tCa/
KT Rolster,Afreeca Freecs,20160610,3,1.54,N/a,2.51,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/kt-rolster-league-of-legends-afreeca-freecs-league-of-legends-zu0e4Mdg/
CJ Entus,Jin Air Green Wings,20160610,3,3.73,N/a,1.28,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/cj-entus-league-of-legends-jin-air-green-wings-league-of-legends-tI0i52sm/
bbq Olivers,Longzhu,20160609,3,1.46,N/a,2.75,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/bbq-olivers-league-of-legends-longzhu-league-of-legends-2R1m6rSt/
KT Rolster,ROX Tigers,20160608,3,2.39,N/a,1.59,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/kt-rolster-league-of-legends-rox-tigers-league-of-legends-nHrJNAcE/
Samsung Galaxy,Jin Air Green Wings,20160608,3,1.56,N/a,2.45,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/samsung-galaxy-league-of-legends-jin-air-green-wings-league-of-legends-8QqFOjr8/
Longzhu,CJ Entus,20160607,3,1.56,N/a,2.47,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/longzhu-league-of-legends-cj-entus-league-of-legends-fNeXa757/
ROX Tigers,SK Telecom T1,20160606,3,3.32,N/a,1.34,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/rox-tigers-league-of-legends-sk-telecom-t1-league-of-legends-tKiT0mj1/
CJ Entus,Afreeca Freecs,20160604,3,4.17,N/a,1.24,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/cj-entus-league-of-legends-afreeca-freecs-league-of-legends-be2O1Tze/
KT Rolster,SK Telecom T1,20160604,3,3.64,N/a,1.29,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/kt-rolster-league-of-legends-sk-telecom-t1-league-of-legends-K43K29Ll/
Samsung Galaxy,MVP,20160603,3,1.23,N/a,4.30,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/samsung-galaxy-league-of-legends-mvp-league-of-legends-QTlH3k6r/
bbq Olivers,ROX Tigers,20160603,3,3.84,N/a,1.27,http://www.oddsportal.com/esports/south-korea/league-of-legends-champions-korea-2016/bbq-olivers-league-of-legends-rox-tigers-league-of-legends-OK2k8VcR/
